Clinic,Date,Start_Time,End_Time,Total_Scheduled_Visits
Adult Medicine,2016-01-27,13:45:00.0000000,14:00:00.0000000,8
Adult Medicine,2016-01-27,13:50:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-01-27,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-01-27,14:00:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-01-27,14:00:00.0000000,14:15:00.0000000,6
Adult Medicine,2016-01-27,14:00:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-01-27,14:10:00.0000000,14:25:00.0000000,3
Adult Medicine,2016-01-27,14:15:00.0000000,14:30:00.0000000,6
Adult Medicine,2016-01-27,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-01-27,14:20:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-27,14:30:00.0000000,14:45:00.0000000,3
Adult Medicine,2016-01-27,14:40:00.0000000,14:55:00.0000000,3
Adult Medicine,2016-01-27,14:45:00.0000000,15:00:00.0000000,4
Adult Medicine,2016-01-27,14:51:00.0000000,15:06:00.0000000,1
Adult Medicine,2016-01-27,14:55:00.0000000,15:10:00.0000000,1
Adult Medicine,2016-01-27,15:00:00.0000000,15:15:00.0000000,5
Adult Medicine,2016-01-27,15:00:00.0000000,15:20:00.0000000,1
Adult Medicine,2016-01-27,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-01-27,15:15:00.0000000,15:30:00.0000000,4
Adult Medicine,2016-01-27,15:20:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-01-27,15:30:00.0000000,15:45:00.0000000,7
Adult Medicine,2016-01-27,15:30:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-01-27,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-01-27,16:00:00.0000000,16:10:00.0000000,1
Adult Medicine,2016-01-27,16:00:00.0000000,16:15:00.0000000,4
Adult Medicine,2016-01-27,16:00:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-01-27,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-01-27,16:30:00.0000000,16:40:00.0000000,2
Adult Medicine,2016-01-27,16:30:00.0000000,16:45:00.0000000,3
Adult Medicine,2016-01-27,16:43:00.0000000,16:58:00.0000000,1
Adult Medicine,2016-01-27,16:44:00.0000000,16:59:00.0000000,1
Adult Medicine,2016-01-27,16:45:00.0000000,17:00:00.0000000,2
Adult Medicine,2016-01-27,16:47:00.0000000,17:02:00.0000000,1
Adult Medicine,2016-01-27,16:50:00.0000000,17:05:00.0000000,1
Adult Medicine,2016-01-27,17:00:00.0000000,17:15:00.0000000,11
Adult Medicine,2016-01-27,17:15:00.0000000,17:30:00.0000000,2
Adult Medicine,2016-01-27,17:30:00.0000000,17:45:00.0000000,5
Adult Medicine,2016-01-27,17:45:00.0000000,18:00:00.0000000,2
Adult Medicine,2016-01-27,18:00:00.0000000,18:15:00.0000000,5
Adult Medicine,2016-01-27,18:00:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-27,18:15:00.0000000,18:30:00.0000000,3
Adult Medicine,2016-01-27,18:30:00.0000000,19:00:00.0000000,1
Adult Medicine,2016-01-28,09:00:00.0000000,09:15:00.0000000,7
Adult Medicine,2016-01-28,09:00:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-01-28,09:15:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-01-28,09:30:00.0000000,09:45:00.0000000,8
Adult Medicine,2016-01-28,09:30:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-01-28,09:36:00.0000000,09:51:00.0000000,1
Adult Medicine,2016-01-28,09:42:00.0000000,09:57:00.0000000,1
Adult Medicine,2016-01-28,09:45:00.0000000,10:00:00.0000000,13
Adult Medicine,2016-01-28,09:52:00.0000000,10:07:00.0000000,1
Adult Medicine,2016-01-28,10:00:00.0000000,10:15:00.0000000,10
Adult Medicine,2016-01-28,10:00:00.0000000,10:30:00.0000000,1
Adult Medicine,2016-01-28,10:15:00.0000000,10:30:00.0000000,6
Adult Medicine,2016-01-28,10:17:00.0000000,10:32:00.0000000,1
Adult Medicine,2016-01-28,10:20:00.0000000,10:35:00.0000000,1
Adult Medicine,2016-01-28,10:30:00.0000000,10:45:00.0000000,12
Adult Medicine,2016-01-28,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-01-28,10:43:00.0000000,10:58:00.0000000,1
Adult Medicine,2016-01-28,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-01-28,10:56:00.0000000,11:11:00.0000000,1
Adult Medicine,2016-01-28,10:59:00.0000000,11:14:00.0000000,1
Adult Medicine,2016-01-28,11:00:00.0000000,11:15:00.0000000,13
Adult Medicine,2016-01-28,11:05:00.0000000,11:20:00.0000000,2
Adult Medicine,2016-01-28,11:09:00.0000000,11:24:00.0000000,1
Adult Medicine,2016-01-28,11:15:00.0000000,11:30:00.0000000,8
Adult Medicine,2016-01-28,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-01-28,11:30:00.0000000,11:45:00.0000000,8
Adult Medicine,2016-01-28,11:30:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-28,11:35:00.0000000,11:45:00.0000000,1
Adult Medicine,2016-01-28,11:39:00.0000000,11:54:00.0000000,1
Adult Medicine,2016-01-28,12:00:00.0000000,12:15:00.0000000,4
Adult Medicine,2016-01-28,12:00:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-01-28,12:04:00.0000000,12:19:00.0000000,1
Adult Medicine,2016-01-28,12:10:00.0000000,12:25:00.0000000,1
Adult Medicine,2016-01-28,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-01-28,12:20:00.0000000,12:35:00.0000000,1
Adult Medicine,2016-01-28,12:30:00.0000000,12:45:00.0000000,2
Adult Medicine,2016-01-28,12:50:00.0000000,13:05:00.0000000,1
Adult Medicine,2016-01-28,12:55:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-01-28,12:56:00.0000000,13:11:00.0000000,1
Adult Medicine,2016-01-28,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-01-28,13:00:00.0000000,13:15:00.0000000,9
Adult Medicine,2016-01-28,13:00:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-01-28,13:03:00.0000000,13:13:00.0000000,1
Adult Medicine,2016-01-28,13:05:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-01-28,13:10:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-01-28,13:17:00.0000000,13:27:00.0000000,1
Adult Medicine,2016-01-28,13:20:00.0000000,13:35:00.0000000,3
Adult Medicine,2016-01-28,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-01-28,13:30:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-01-28,13:40:00.0000000,13:50:00.0000000,1
Adult Medicine,2016-01-28,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-01-28,13:45:00.0000000,14:00:00.0000000,5
Adult Medicine,2016-01-28,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-01-28,13:59:00.0000000,14:09:00.0000000,1
Adult Medicine,2016-01-28,14:00:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-01-28,14:00:00.0000000,14:15:00.0000000,9
Adult Medicine,2016-01-28,14:10:00.0000000,14:25:00.0000000,2
Adult Medicine,2016-01-28,14:12:00.0000000,14:27:00.0000000,1
Adult Medicine,2016-01-28,14:15:00.0000000,14:30:00.0000000,3
Adult Medicine,2016-01-28,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-01-28,14:30:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-01-28,14:30:00.0000000,14:45:00.0000000,8
Adult Medicine,2016-01-28,14:36:00.0000000,14:51:00.0000000,1
Adult Medicine,2016-01-28,14:40:00.0000000,14:55:00.0000000,2
Adult Medicine,2016-01-28,14:50:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-01-28,15:00:00.0000000,15:15:00.0000000,6
Adult Medicine,2016-01-28,15:15:00.0000000,15:30:00.0000000,2
Adult Medicine,2016-01-28,15:17:00.0000000,15:32:00.0000000,1
Adult Medicine,2016-01-28,15:20:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-01-28,15:27:00.0000000,15:42:00.0000000,1
Adult Medicine,2016-01-28,15:30:00.0000000,15:45:00.0000000,6
Adult Medicine,2016-01-28,15:31:00.0000000,15:46:00.0000000,1
Adult Medicine,2016-01-28,15:34:00.0000000,15:44:00.0000000,1
Adult Medicine,2016-01-28,15:34:00.0000000,15:49:00.0000000,1
Adult Medicine,2016-01-28,15:37:00.0000000,15:52:00.0000000,1
Adult Medicine,2016-01-28,15:39:00.0000000,15:54:00.0000000,1
Adult Medicine,2016-01-28,15:42:00.0000000,15:57:00.0000000,1
Adult Medicine,2016-01-28,15:45:00.0000000,16:00:00.0000000,2
Adult Medicine,2016-01-28,15:47:00.0000000,16:02:00.0000000,1
Adult Medicine,2016-01-28,15:52:00.0000000,16:07:00.0000000,1
Adult Medicine,2016-01-28,15:55:00.0000000,16:10:00.0000000,1
Adult Medicine,2016-01-28,15:57:00.0000000,16:12:00.0000000,1
Adult Medicine,2016-01-28,15:59:00.0000000,16:14:00.0000000,1
Adult Medicine,2016-01-28,16:00:00.0000000,16:15:00.0000000,3
Adult Medicine,2016-01-28,16:02:00.0000000,16:17:00.0000000,1
Adult Medicine,2016-01-28,16:05:00.0000000,16:20:00.0000000,1
Adult Medicine,2016-01-28,16:30:00.0000000,16:45:00.0000000,3
Adult Medicine,2016-01-28,17:00:00.0000000,17:15:00.0000000,5
Adult Medicine,2016-01-28,17:05:00.0000000,17:20:00.0000000,1
Adult Medicine,2016-01-28,17:06:00.0000000,17:21:00.0000000,1
Adult Medicine,2016-01-28,17:29:00.0000000,17:44:00.0000000,1
Adult Medicine,2016-01-28,17:30:00.0000000,17:45:00.0000000,1
Adult Medicine,2016-01-28,17:30:00.0000000,18:00:00.0000000,1
Adult Medicine,2016-01-28,17:45:00.0000000,18:00:00.0000000,3
Adult Medicine,2016-01-28,18:00:00.0000000,18:15:00.0000000,2
Adult Medicine,2016-01-28,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-01-28,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-01-29,08:00:00.0000000,08:15:00.0000000,1
Adult Medicine,2016-01-29,08:30:00.0000000,08:45:00.0000000,1
Adult Medicine,2016-01-29,08:45:00.0000000,08:55:00.0000000,1
Adult Medicine,2016-01-29,08:50:00.0000000,09:00:00.0000000,1
Adult Medicine,2016-01-29,09:00:00.0000000,09:15:00.0000000,8
Adult Medicine,2016-01-29,09:00:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-01-29,09:10:00.0000000,09:25:00.0000000,1
Adult Medicine,2016-01-29,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-01-29,09:20:00.0000000,09:35:00.0000000,1
Adult Medicine,2016-01-29,09:22:00.0000000,09:37:00.0000000,1
Adult Medicine,2016-01-29,09:30:00.0000000,09:45:00.0000000,4
Adult Medicine,2016-01-29,09:40:00.0000000,09:55:00.0000000,1
Adult Medicine,2016-01-29,09:45:00.0000000,10:00:00.0000000,7
Adult Medicine,2016-01-29,10:00:00.0000000,10:15:00.0000000,5
Adult Medicine,2016-01-29,10:00:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-29,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-01-29,10:17:00.0000000,10:32:00.0000000,1
Adult Medicine,2016-01-29,10:19:00.0000000,10:34:00.0000000,1
Adult Medicine,2016-01-29,10:20:00.0000000,10:35:00.0000000,1
Adult Medicine,2016-01-29,10:30:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-01-29,10:30:00.0000000,10:45:00.0000000,8
Adult Medicine,2016-01-29,10:33:00.0000000,10:48:00.0000000,1
Adult Medicine,2016-01-29,10:39:00.0000000,10:54:00.0000000,1
Adult Medicine,2016-01-29,10:44:00.0000000,10:59:00.0000000,1
Adult Medicine,2016-01-29,10:45:00.0000000,11:00:00.0000000,5
Adult Medicine,2016-01-29,10:53:00.0000000,11:08:00.0000000,1
Adult Medicine,2016-01-29,10:56:00.0000000,11:11:00.0000000,1
Adult Medicine,2016-01-29,11:00:00.0000000,11:15:00.0000000,4
Adult Medicine,2016-01-29,11:15:00.0000000,11:30:00.0000000,4
Adult Medicine,2016-01-29,11:26:00.0000000,11:41:00.0000000,1
Adult Medicine,2016-01-29,11:30:00.0000000,11:45:00.0000000,5
Adult Medicine,2016-01-29,11:30:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-01-29,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-01-29,12:45:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-01-29,13:00:00.0000000,13:15:00.0000000,4
Adult Medicine,2016-01-29,13:00:00.0000000,13:45:00.0000000,1
Adult Medicine,2016-01-29,13:00:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-01-29,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-01-29,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-01-29,13:45:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-01-29,14:00:00.0000000,14:15:00.0000000,6
Adult Medicine,2016-01-29,14:00:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-01-29,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-01-29,14:15:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-01-29,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-01-29,14:30:00.0000000,14:45:00.0000000,4
Adult Medicine,2016-01-29,14:40:00.0000000,14:55:00.0000000,1
Adult Medicine,2016-01-29,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-01-29,15:00:00.0000000,15:15:00.0000000,4
Adult Medicine,2016-01-29,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-01-29,15:15:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-01-29,15:16:00.0000000,15:31:00.0000000,1
Adult Medicine,2016-01-29,15:18:00.0000000,15:33:00.0000000,1
Adult Medicine,2016-01-29,15:30:00.0000000,15:45:00.0000000,1
Adult Medicine,2016-01-29,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-01-29,16:00:00.0000000,16:15:00.0000000,2
Adult Medicine,2016-01-29,16:00:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-01,09:00:00.0000000,09:10:00.0000000,1
Adult Medicine,2016-02-01,09:00:00.0000000,09:15:00.0000000,11
Adult Medicine,2016-02-01,09:00:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-02-01,09:10:00.0000000,09:25:00.0000000,1
Adult Medicine,2016-02-01,09:15:00.0000000,09:30:00.0000000,3
Adult Medicine,2016-02-01,09:30:00.0000000,09:45:00.0000000,3
Adult Medicine,2016-02-01,09:30:00.0000000,09:50:00.0000000,1
Adult Medicine,2016-02-01,09:40:00.0000000,09:55:00.0000000,2
Adult Medicine,2016-02-01,09:45:00.0000000,10:00:00.0000000,9
Adult Medicine,2016-02-01,09:50:00.0000000,10:05:00.0000000,2
Adult Medicine,2016-02-01,10:00:00.0000000,10:15:00.0000000,6
Adult Medicine,2016-02-01,10:00:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-01,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-02-01,10:20:00.0000000,10:30:00.0000000,1
Adult Medicine,2016-02-01,10:20:00.0000000,10:35:00.0000000,2
Adult Medicine,2016-02-01,10:30:00.0000000,10:45:00.0000000,10
Adult Medicine,2016-02-01,10:40:00.0000000,10:55:00.0000000,1
Adult Medicine,2016-02-01,10:45:00.0000000,11:00:00.0000000,2
Adult Medicine,2016-02-01,10:53:00.0000000,11:08:00.0000000,1
Adult Medicine,2016-02-01,11:00:00.0000000,11:15:00.0000000,8
Adult Medicine,2016-02-01,11:00:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-02-01,11:10:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-02-01,11:15:00.0000000,11:30:00.0000000,9
Adult Medicine,2016-02-01,11:20:00.0000000,11:35:00.0000000,2
Adult Medicine,2016-02-01,11:30:00.0000000,11:45:00.0000000,4
Adult Medicine,2016-02-01,11:30:00.0000000,11:50:00.0000000,1
Adult Medicine,2016-02-01,13:00:00.0000000,13:15:00.0000000,4
Adult Medicine,2016-02-01,13:00:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-02-01,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-02-01,13:29:00.0000000,13:44:00.0000000,1
Adult Medicine,2016-02-01,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-02-01,13:40:00.0000000,13:45:00.0000000,1
Adult Medicine,2016-02-01,13:45:00.0000000,14:00:00.0000000,6
Adult Medicine,2016-02-01,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-02-01,14:00:00.0000000,14:15:00.0000000,10
Adult Medicine,2016-02-01,14:02:00.0000000,14:17:00.0000000,1
Adult Medicine,2016-02-01,14:08:00.0000000,14:23:00.0000000,1
Adult Medicine,2016-02-01,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-02-01,14:15:00.0000000,14:30:00.0000000,3
Adult Medicine,2016-02-01,14:26:00.0000000,14:41:00.0000000,1
Adult Medicine,2016-02-01,14:30:00.0000000,14:45:00.0000000,6
Adult Medicine,2016-02-01,14:30:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-01,14:31:00.0000000,14:46:00.0000000,1
Adult Medicine,2016-02-01,14:40:00.0000000,14:55:00.0000000,1
Adult Medicine,2016-02-01,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-02-01,14:48:00.0000000,15:03:00.0000000,1
Adult Medicine,2016-02-01,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-02-01,15:00:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-02-01,15:00:00.0000000,15:15:00.0000000,6
Adult Medicine,2016-02-01,15:00:00.0000000,15:20:00.0000000,1
Adult Medicine,2016-02-01,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-02-01,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-02-01,15:20:00.0000000,15:35:00.0000000,2
Adult Medicine,2016-02-01,15:30:00.0000000,15:40:00.0000000,1
Adult Medicine,2016-02-01,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-02-01,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-02-01,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-02-01,16:00:00.0000000,16:10:00.0000000,1
Adult Medicine,2016-02-01,16:00:00.0000000,16:15:00.0000000,6
Adult Medicine,2016-02-01,16:00:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-02-01,16:05:00.0000000,16:20:00.0000000,1
Adult Medicine,2016-02-01,16:10:00.0000000,16:25:00.0000000,1
Adult Medicine,2016-02-01,16:15:00.0000000,16:30:00.0000000,3
Adult Medicine,2016-02-01,16:20:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-02-01,16:26:00.0000000,16:41:00.0000000,1
Adult Medicine,2016-02-01,16:29:00.0000000,16:44:00.0000000,1
Adult Medicine,2016-02-01,16:30:00.0000000,16:45:00.0000000,7
Adult Medicine,2016-02-01,16:31:00.0000000,16:46:00.0000000,1
Adult Medicine,2016-02-01,16:34:00.0000000,16:49:00.0000000,1
Adult Medicine,2016-02-01,16:45:00.0000000,17:00:00.0000000,5
Adult Medicine,2016-02-01,17:00:00.0000000,17:15:00.0000000,8
Adult Medicine,2016-02-01,17:15:00.0000000,17:30:00.0000000,3
Adult Medicine,2016-02-01,17:30:00.0000000,17:45:00.0000000,5
Adult Medicine,2016-02-01,17:33:00.0000000,18:03:00.0000000,1
Adult Medicine,2016-02-01,17:45:00.0000000,18:00:00.0000000,3
Adult Medicine,2016-02-01,18:00:00.0000000,18:15:00.0000000,6
Adult Medicine,2016-02-01,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-02-02,08:00:00.0000000,08:15:00.0000000,1
Adult Medicine,2016-02-02,08:20:00.0000000,08:35:00.0000000,1
Adult Medicine,2016-02-02,08:40:00.0000000,08:55:00.0000000,1
Adult Medicine,2016-02-02,09:00:00.0000000,09:15:00.0000000,9
Adult Medicine,2016-02-02,09:10:00.0000000,09:25:00.0000000,1
Adult Medicine,2016-02-02,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-02-02,09:20:00.0000000,09:35:00.0000000,1
Adult Medicine,2016-02-02,09:30:00.0000000,09:45:00.0000000,11
Adult Medicine,2016-02-02,09:30:00.0000000,10:00:00.0000000,2
Adult Medicine,2016-02-02,09:40:00.0000000,09:55:00.0000000,1
Adult Medicine,2016-02-02,09:45:00.0000000,10:00:00.0000000,11
Adult Medicine,2016-02-02,09:48:00.0000000,10:03:00.0000000,1
Adult Medicine,2016-02-02,09:52:00.0000000,10:07:00.0000000,1
Adult Medicine,2016-02-02,09:58:00.0000000,10:13:00.0000000,1
Adult Medicine,2016-02-02,10:00:00.0000000,10:15:00.0000000,11
Adult Medicine,2016-02-02,10:00:00.0000000,10:30:00.0000000,2
Adult Medicine,2016-02-02,10:15:00.0000000,10:30:00.0000000,3
Adult Medicine,2016-02-02,10:20:00.0000000,10:35:00.0000000,1
Adult Medicine,2016-02-02,10:30:00.0000000,10:45:00.0000000,10
Adult Medicine,2016-02-02,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-02-02,10:42:00.0000000,10:57:00.0000000,1
Adult Medicine,2016-02-02,10:45:00.0000000,11:00:00.0000000,3
Adult Medicine,2016-02-02,10:48:00.0000000,11:03:00.0000000,1
Adult Medicine,2016-02-02,10:49:00.0000000,11:04:00.0000000,1
Adult Medicine,2016-02-02,10:51:00.0000000,11:06:00.0000000,1
Adult Medicine,2016-02-02,10:54:00.0000000,11:09:00.0000000,1
Adult Medicine,2016-02-02,11:00:00.0000000,11:15:00.0000000,5
Adult Medicine,2016-02-02,11:15:00.0000000,11:30:00.0000000,6
Adult Medicine,2016-02-02,11:30:00.0000000,11:45:00.0000000,6
Adult Medicine,2016-02-02,11:31:00.0000000,11:46:00.0000000,1
Adult Medicine,2016-02-02,11:38:00.0000000,11:53:00.0000000,1
Adult Medicine,2016-02-02,11:45:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-02-02,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-02-02,12:00:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-02-02,12:30:00.0000000,12:45:00.0000000,1
Adult Medicine,2016-02-02,12:40:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-02-02,13:00:00.0000000,13:15:00.0000000,10
Adult Medicine,2016-02-02,13:00:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-02-02,13:04:00.0000000,13:19:00.0000000,1
Adult Medicine,2016-02-02,13:09:00.0000000,13:24:00.0000000,1
Adult Medicine,2016-02-02,13:10:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-02-02,13:10:00.0000000,13:25:00.0000000,3
Adult Medicine,2016-02-02,13:15:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-02-02,13:15:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-02-02,13:20:00.0000000,13:30:00.0000000,1
Adult Medicine,2016-02-02,13:20:00.0000000,13:40:00.0000000,1
Adult Medicine,2016-02-02,13:22:00.0000000,13:37:00.0000000,1
Adult Medicine,2016-02-02,13:30:00.0000000,13:45:00.0000000,6
Adult Medicine,2016-02-02,13:40:00.0000000,13:55:00.0000000,2
Adult Medicine,2016-02-02,13:45:00.0000000,14:00:00.0000000,4
Adult Medicine,2016-02-02,13:50:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-02-02,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-02-02,14:00:00.0000000,14:15:00.0000000,5
Adult Medicine,2016-02-02,14:00:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-02-02,14:10:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-02-02,14:15:00.0000000,14:30:00.0000000,4
Adult Medicine,2016-02-02,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-02-02,14:30:00.0000000,14:45:00.0000000,6
Adult Medicine,2016-02-02,14:35:00.0000000,14:50:00.0000000,1
Adult Medicine,2016-02-02,14:44:00.0000000,14:59:00.0000000,1
Adult Medicine,2016-02-02,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-02-02,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-02-02,15:00:00.0000000,15:15:00.0000000,9
Adult Medicine,2016-02-02,15:00:00.0000000,15:30:00.0000000,1
